Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_mediata,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2018S000224    ,2,Eixample,7,la Dreta de l'Eixample,309406,Sant Pere / Sant Joan                             ,,Dimecres,Dc,Laboral,2018,1,Gener,10,11,Matí,No hi ha causa mediata,431530.8  ,4582759.73,2.179886,41.391612
2018S008261    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan / Sant Pere                             ,,Dilluns,Dl,Laboral,2018,10,Octubre,29,13,Matí,No hi ha causa mediata,431530.8  ,4582759.73,2.179886,41.391612
2018S009739    ,2,Eixample,5,el Fort Pienc,305100,Sant Joan / Sant Pere                             ,,Dijous,Dj,Laboral,2018,12,Desembre,20,17,Tarda,No hi ha causa mediata,431530.8  ,4582759.73,2.179886,41.391612
2018S006481    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana / Manresa                                ,,Diumenge,Dg,Laboral,2018,8,Agost,26,2,Nit,No hi ha causa mediata,431531.42 ,4581803.68,2.180002,41.383001
2018S006335    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana / Manresa                                ,,Dissabte,Ds,Laboral,2018,8,Agost,18,9,Matí,No hi ha causa mediata,431531.42 ,4581803.68,2.180002,41.383001
2018S000884    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana / Manresa                                ,,Dijous,Dj,Laboral,2018,2,Febrer,1,23,Nit,No hi ha causa mediata,431531.42 ,4581803.68,2.180002,41.383001
2018S007135    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana / Manresa                                ,,Divendres,Dv,Laboral,2018,9,Setembre,21,21,Tarda,No hi ha causa mediata,431531.42 ,4581803.68,2.180002,41.383001
2018S004100    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana / Manresa                                ,,Diumenge,Dg,Laboral,2018,5,Maig,27,14,Tarda,No hi ha causa mediata,431531.42 ,4581803.68,2.180002,41.383001
2018S007770    ,9,Sant Andreu,62,el Congrés i els Indians,191907,Garcilaso / Manigua                               ,,Dissabte,Ds,Laboral,2018,10,Octubre,13,1,Nit,No hi ha causa mediata,431531.64 ,4586311.71,2.179494,41.423604
2018S000083    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,289105,Rosselló                                          ,508-510   ,Dijous,Dj,Laboral,2018,1,Gener,4,13,Matí,No hi ha causa mediata,431532.34 ,4584788.28,2.179675,41.409883
2018S007637    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència / Freser                            ,,Dilluns,Dl,Laboral,2018,10,Octubre,8,17,Tarda,No hi ha causa mediata,431534.52 ,4584869.33,2.179692,41.410613
2018S005939    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Freser / Independència                            ,,Dimecres,Dc,Laboral,2018,8,Agost,1,11,Matí,No hi ha causa mediata,431534.52 ,4584869.33,2.179692,41.410613
2018S008696    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Freser / Independència                            ,,Dimarts,Dm,Laboral,2018,11,Novembre,13,22,Nit,No hi ha causa mediata,431534.52 ,4584869.33,2.179692,41.410613
2018S006758    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Freser / Independència                            ,,Divendres,Dv,Laboral,2018,9,Setembre,7,7,Matí,No hi ha causa mediata,431534.52 ,4584869.33,2.179692,41.410613
2018S003707    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,11,Dissabte,Ds,Laboral,2018,5,Maig,12,18,Tarda,No hi ha causa mediata,431534.81 ,4581784.86,2.180044,41.382832
2018S009368    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,11,Divendres,Dv,Laboral,2018,12,Desembre,7,17,Tarda,No hi ha causa mediata,431534.81 ,4581784.86,2.180044,41.382832
2018S008197    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana / Salvador Aulet                         ,11,Dissabte,Ds,Laboral,2018,10,Octubre,27,6,Matí,No hi ha causa mediata,431534.81 ,4581784.86,2.180044,41.382832
2018S008858    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,11,Dimarts,Dm,Laboral,2018,11,Novembre,20,13,Matí,No hi ha causa mediata,431534.81 ,4581784.86,2.180044,41.382832
2018S006465    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,11,Dissabte,Ds,Laboral,2018,8,Agost,25,7,Matí,Alcoholèmia,431534.81 ,4581784.86,2.180044,41.382832
2018S009173    ,1,Ciutat Vella,2,el Barri Gòtic,701265,B-10 (Besòs)                                      ,K105      ,Dissabte,Ds,Laboral,2018,12,Desembre,1,6,Matí,Alcoholèmia,431535.14 ,4581234.72,2.180111,41.377877
2018S005754    ,1,Ciutat Vella,2,el Barri Gòtic,701266,Litoral (Besòs)                                   ,K105      ,Dimecres,Dc,Laboral,2018,7,Juliol,25,16,Tarda,No hi ha causa mediata,431535.14 ,4581234.72,2.180111,41.377877
2018S008196    ,1,Ciutat Vella,2,el Barri Gòtic,701266,B-10 (Besòs)                                      ,K105      ,Dissabte,Ds,Laboral,2018,10,Octubre,27,7,Matí,Alcoholèmia,431535.14 ,4581234.72,2.180111,41.377877
2018S000382    ,1,Ciutat Vella,2,el Barri Gòtic,701266,B-10 (Besòs)                                      ,K105      ,Dilluns,Dl,Laboral,2018,1,Gener,15,15,Tarda,No hi ha causa mediata,431535.14 ,4581234.72,2.180111,41.377877
2018S000798    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",260103,Argenteria                                        ,35-37     ,Dimarts,Dm,Laboral,2018,1,Gener,30,9,Matí,No hi ha causa mediata,431535.64 ,4581888.74,2.180043,41.383768
2018S002385    ,8,Nou Barris,52,la Prosperitat,174307,Júlia / Tissó                                     ,,Dilluns,Dl,Laboral,2018,3,Març,26,18,Tarda,No hi ha causa mediata,431537.81 ,4588717.16,2.179295,41.445269
2018S004915    ,2,Eixample,6,la Sagrada Família,73900,Castillejos                                       ,242,Dimarts,Dm,Laboral,2018,6,Juny,26,20,Tarda,No hi ha causa mediata,431538.05 ,4584302.55,2.179798,41.405509
2018S006167    ,2,Eixample,6,la Sagrada Família,18505,Aragó                                             ,472-476   ,Divendres,Dv,Laboral,2018,8,Agost,10,11,Matí,No hi ha causa mediata,431542.91 ,4584043.99,2.179886,41.40318
2018S006548    ,2,Eixample,6,la Sagrada Família,18505,Aragó                                             ,472,Dimecres,Dc,Laboral,2018,8,Agost,29,8,Matí,No hi ha causa mediata,431542.91 ,4584043.99,2.179886,41.40318
2018S009886    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig                                      ,147,Dijous,Dj,Laboral,2018,12,Desembre,27,20,Tarda,No hi ha causa mediata,431542.94 ,4587034.56,2.179547,41.430115
2018S000401    ,9,Sant Andreu,62,el Congrés i els Indians,191907,Manigua                                           ,32-38     ,Dimarts,Dm,Laboral,2018,1,Gener,16,14,Tarda,No hi ha causa mediata,431545.12 ,4586327.01,2.179654,41.423743
2018S001766    ,2,Eixample,5,el Fort Pienc,197302,Marina / Diputació                                ,,Diumenge,Dg,Laboral,2018,3,Març,4,14,Tarda,No hi ha causa mediata,431545.26 ,4583698.06,2.179953,41.400065
2018S009753    ,2,Eixample,5,el Fort Pienc,197302,Marina / Diputació                                ,,Divendres,Dv,Laboral,2018,12,Desembre,21,7,Matí,No hi ha causa mediata,431545.26 ,4583698.06,2.179953,41.400065
2018S006028    ,2,Eixample,5,el Fort Pienc,197302,Marina / Diputació                                ,,Divendres,Dv,Laboral,2018,8,Agost,3,22,Nit,No hi ha causa mediata,431545.26 ,4583698.06,2.179953,41.400065
2018S000635    ,2,Eixample,5,el Fort Pienc,100800,Marina / Diputació                                ,,Dimecres,Dc,Laboral,2018,1,Gener,24,16,Tarda,No hi ha causa mediata,431545.26 ,4583698.06,2.179953,41.400065
2018S008004    ,2,Eixample,5,el Fort Pienc,197302,Marina / Diputació                                ,,Diumenge,Dg,Laboral,2018,10,Octubre,21,20,Tarda,Alcoholèmia,431545.26 ,4583698.06,2.179953,41.400065
2018S008092    ,2,Eixample,5,el Fort Pienc,197302,Marina / Diputació                                ,,Dimecres,Dc,Laboral,2018,10,Octubre,24,8,Matí,No hi ha causa mediata,431545.26 ,4583698.06,2.179953,41.400065
2018S007164    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,12,Diumenge,Dg,Laboral,2018,9,Setembre,23,16,Tarda,No hi ha causa mediata,431547.8  ,4581802.88,2.180198,41.382996
2018S005736    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",175106,Laietana                                          ,12,Dimecres,Dc,Laboral,2018,7,Juliol,25,11,Matí,No hi ha causa mediata,431547.8  ,4581802.88,2.180198,41.382996
2018S007477    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",260103,Argenteria                                        ,6,Dijous,Dj,Laboral,2018,10,Octubre,4,11,Matí,No hi ha causa mediata,431547.99 ,4581873.59,2.180192,41.383632
2018S001632    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom                                             ,14,Dimecres,Dc,Laboral,2018,2,Febrer,28,23,Nit,No hi ha causa mediata,431548.42 ,4581401.07,2.18025,41.379377
2018S001652    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom                                             ,14,Dijous,Dj,Laboral,2018,3,Març,1,7,Matí,No hi ha causa mediata,431548.42 ,4581401.07,2.18025,41.379377
2018S001317    ,8,Nou Barris,52,la Prosperitat,174307,Júlia                                             ,166-168   ,Diumenge,Dg,Laboral,2018,2,Febrer,18,1,Nit,Alcoholèmia,431549.12 ,4588689.84,2.179434,41.445024
2018S005036    ,2,Eixample,5,el Fort Pienc,71600,Casp                                              ,152,Divendres,Dv,Laboral,2018,6,Juny,29,14,Tarda,No hi ha causa mediata,431549.92 ,4583273.81,2.180057,41.396244
2018S006802    ,2,Eixample,5,el Fort Pienc,144601,Diagonal                                          ,255-257   ,Diumenge,Dg,Laboral,2018,9,Setembre,9,16,Tarda,No hi ha causa mediata,431550.1  ,4583848.26,2.179994,41.401418
2018S008702    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria / Conca                                 ,,Dimecres,Dc,Laboral,2018,11,Novembre,14,11,Matí,No hi ha causa mediata,431551.19 ,4585223.29,2.179851,41.413802
2018S007677    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria / Conca                                 ,,Dimarts,Dm,Laboral,2018,10,Octubre,9,19,Tarda,No hi ha causa mediata,431551.19 ,4585223.29,2.179851,41.413802
2018S006964    ,2,Eixample,6,la Sagrada Família,178308,Lepant                                            ,224,Diumenge,Dg,Laboral,2018,9,Setembre,16,18,Tarda,No hi ha causa mediata,431553.15 ,4583924.93,2.180022,41.402109
2018S006501    ,2,Eixample,6,la Sagrada Família,178308,Lepant                                            ,224,Dilluns,Dl,Laboral,2018,8,Agost,27,13,Matí,No hi ha causa mediata,431553.15 ,4583924.93,2.180022,41.402109
2018S006317    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Divendres,Dv,Laboral,2018,8,Agost,17,9,Matí,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S007970    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Dissabte,Ds,Laboral,2018,10,Octubre,20,9,Matí,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S009374    ,2,Eixample,6,la Sagrada Família,238400,Aragó / Padilla                                   ,,Dissabte,Ds,Laboral,2018,12,Desembre,8,2,Nit,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S008805    ,2,Eixample,6,la Sagrada Família,238400,Aragó / Padilla                                   ,,Dissabte,Ds,Laboral,2018,11,Novembre,17,23,Nit,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S003413    ,2,Eixample,6,la Sagrada Família,238400,Aragó / Padilla                                   ,,Dijous,Dj,Laboral,2018,5,Maig,3,8,Matí,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S007836    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Dilluns,Dl,Laboral,2018,10,Octubre,15,19,Tarda,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S004210    ,2,Eixample,6,la Sagrada Família,238400,Aragó / Padilla                                   ,,Dijous,Dj,Laboral,2018,5,Maig,31,11,Matí,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S005181    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Dijous,Dj,Laboral,2018,7,Juliol,5,12,Matí,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S003722    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Diumenge,Dg,Laboral,2018,5,Maig,13,13,Matí,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S002327    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Divendres,Dv,Laboral,2018,3,Març,23,16,Tarda,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S003793    ,2,Eixample,6,la Sagrada Família,238400,Aragó / Padilla                                   ,,Dimarts,Dm,Laboral,2018,5,Maig,15,16,Tarda,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S002785    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Dijous,Dj,Laboral,2018,4,Abril,12,2,Nit,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S006145    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Dijous,Dj,Laboral,2018,8,Agost,9,16,Tarda,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S004592    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,,Divendres,Dv,Laboral,2018,6,Juny,15,15,Tarda,No hi ha causa mediata,431553.57 ,4584083.99,2.180009,41.403541
2018S008274    ,2,Eixample,5,el Fort Pienc,169409,Sardenya / Corts Catalanes                        ,,Dimecres,Dc,Laboral,2018,10,Octubre,24,16,Tarda,No hi ha causa mediata,431553.84 ,4583500.42,2.180078,41.398285
2018S003906    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sardenya                        ,,Dissabte,Ds,Laboral,2018,5,Maig,19,22,Nit,No hi ha causa mediata,431553.84 ,4583500.42,2.180078,41.398285
2018S008878    ,2,Eixample,5,el Fort Pienc,169409,Sardenya / Corts Catalanes                        ,,Dimarts,Dm,Laboral,2018,11,Novembre,20,20,Tarda,No hi ha causa mediata,431553.84 ,4583500.42,2.180078,41.398285
2018S009389    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sardenya                        ,,Diumenge,Dg,Laboral,2018,12,Desembre,9,5,Nit,No hi ha causa mediata,431553.84 ,4583500.42,2.180078,41.398285
2018S007325    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sardenya                        ,,Divendres,Dv,Laboral,2018,9,Setembre,28,13,Matí,No hi ha causa mediata,431553.84 ,4583500.42,2.180078,41.398285
2018S006585    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sardenya                        ,,Dijous,Dj,Laboral,2018,8,Agost,30,21,Tarda,No hi ha causa mediata,431553.84 ,4583500.42,2.180078,41.398285
2018S003573    ,9,Sant Andreu,62,el Congrés i els Indians,194406,Maragall                                          ,120-122   ,Dimarts,Dm,Laboral,2018,5,Maig,8,14,Tarda,No hi ha causa mediata,431553.88 ,4586096.22,2.179784,41.421665
2018S001510    ,2,Eixample,6,la Sagrada Família,68900,Mallorca / Cartagena                              ,,Dissabte,Ds,Laboral,2018,2,Febrer,24,20,Tarda,No hi ha causa mediata,431554.86 ,4584456.44,2.179982,41.406896
2018S005385    ,2,Eixample,6,la Sagrada Família,68900,Mallorca / Cartagena                              ,,Dijous,Dj,Laboral,2018,7,Juliol,12,7,Matí,No hi ha causa mediata,431554.86 ,4584456.44,2.179982,41.406896
2018S001646    ,2,Eixample,6,la Sagrada Família,68900,Cartagena / Mallorca                              ,,Dijous,Dj,Laboral,2018,3,Març,1,9,Matí,No hi ha causa mediata,431554.86 ,4584456.44,2.179982,41.406896
2018S001224    ,2,Eixample,6,la Sagrada Família,191204,Mallorca / Cartagena                              ,,Dimecres,Dc,Laboral,2018,2,Febrer,14,12,Matí,No hi ha causa mediata,431554.86 ,4584456.44,2.179982,41.406896
2018S005128    ,2,Eixample,6,la Sagrada Família,350308,València / Castillejos                            ,,Dimarts,Dm,Laboral,2018,7,Juliol,3,19,Tarda,No hi ha causa mediata,431555.53 ,4584270.88,2.180011,41.405225
2018S001592    ,2,Eixample,6,la Sagrada Família,350308,València / Castillejos                            ,,Dimarts,Dm,Laboral,2018,2,Febrer,27,18,Tarda,No hi ha causa mediata,431555.53 ,4584270.88,2.180011,41.405225
2018S001796    ,2,Eixample,6,la Sagrada Família,350308,València / Castillejos                            ,,Dilluns,Dl,Laboral,2018,3,Març,5,15,Tarda,No hi ha causa mediata,431555.53 ,4584270.88,2.180011,41.405225
2018S009075    ,2,Eixample,6,la Sagrada Família,350308,València / Castillejos                            ,,Dimarts,Dm,Laboral,2018,11,Novembre,27,14,Tarda,No hi ha causa mediata,431555.53 ,4584270.88,2.180011,41.405225
2018S008711    ,2,Eixample,6,la Sagrada Família,350308,València / Castillejos                            ,,Dimecres,Dc,Laboral,2018,11,Novembre,14,17,Tarda,No hi ha causa mediata,431555.53 ,4584270.88,2.180011,41.405225
2018S007954    ,2,Eixample,6,la Sagrada Família,89004,Consell de Cent / Lepant                          ,,Divendres,Dv,Laboral,2018,10,Octubre,19,17,Tarda,No hi ha causa mediata,431557.65 ,4583899.32,2.180078,41.401878
2018S006325    ,2,Eixample,6,la Sagrada Família,178308,Consell de Cent / Lepant                          ,,Divendres,Dv,Laboral,2018,8,Agost,17,16,Tarda,No hi ha causa mediata,431557.65 ,4583899.32,2.180078,41.401878
2018S007109    ,2,Eixample,6,la Sagrada Família,178308,Consell de Cent / Lepant                          ,,Divendres,Dv,Laboral,2018,9,Setembre,21,12,Matí,No hi ha causa mediata,431557.65 ,4583899.32,2.180078,41.401878
2018S005734    ,2,Eixample,6,la Sagrada Família,178308,Lepant / Consell de Cent                          ,,Dimecres,Dc,Laboral,2018,7,Juliol,25,2,Nit,No hi ha causa mediata,431557.65 ,4583899.32,2.180078,41.401878
2018S003896    ,2,Eixample,5,el Fort Pienc,286504,Roger de Flor / Alí Bei                           ,,Divendres,Dv,Laboral,2018,5,Maig,18,19,Tarda,No hi ha causa mediata,431558.69 ,4582921.93,2.180201,41.393076
